stDate,teamAbbr,rank,rankOrd,gameWon,gameLost,stk,stkType,stkTot,gameBack,ptsFor,ptsAgnst,homeWin,homeLoss,awayWin,awayLoss,confWin,confLoss,lastFive,lastTen,gamePlay,ptsScore,ptsAllow,ptsDiff,opptGmPlay,opptGmWon,opptOpptGmPlay,opptOpptGmWon,sos,rel%Indx,mov,srs,pw%,pyth%13.91,wpyth13.91,lpyth13.91,pyth%16.5,wpyth16.5,lpyth16.5
2017-12-21,MIA,9,9th,16,15,W1,win,1,8.0,3096,3156,6,7,10,8,10,8,3,6,31,99.9,101.8,-1.9,932,483,29240,14456,0.5103,0.511725,-1.9355,-2.4458,0.4363,0.4336,35.5552,46.4448,0.4215,34.563,47.437
2017-12-21,MIL,5,5th,16,13,W1,win,1,7.0,3044,3056,10,5,6,8,6,8,2,6,29,105.0,105.4,-0.4,869,443,27303,13621,0.5062,0.51755,-0.4138,-0.92,0.4864,0.4863,39.8766,42.1234,0.4838,39.6716,42.3284
2017-12-21,MIN,4,4th,19,13,W2,win,2,7.0,3449,3403,11,6,8,7,16,6,3,6,32,107.8,106.3,1.4,949,440,29734,14963,0.4768,0.50605,1.4375,0.9607,0.5473,0.5466,44.8212,37.1788,0.5552,45.5264,36.4736
2017-12-21,NO,8,8th,15,16,L2,loss,2,10.5,3431,3467,8,7,7,9,9,12,2,4,31,110.7,111.8,-1.2,917,475,28762,14179,0.5097,0.503225,-1.1613,-1.671,0.4618,0.4638,38.0316,43.9684,0.457,37.474,44.526
2017-12-21,NY,5,5th,17,14,W1,win,1,7.0,3232,3209,15,5,2,9,9,10,4,6,31,104.3,103.5,0.7,923,462,28964,14376,0.4991,0.511425,0.7419,0.2428,0.5244,0.5248,43.0336,38.9664,0.5294,43.4108,38.5892
2017-12-21,OKC,5,5th,16,15,W2,win,2,9.5,3164,3086,11,4,5,11,9,9,4,7,31,102.1,99.5,2.5,925,455,29081,14646,0.4958,0.500875,2.5161,2.0203,0.5828,0.5859,48.0438,33.9562,0.6015,49.323,32.677
2017-12-21,ORL,13,13th,11,21,L6,loss,6,13.5,3382,3529,6,8,5,13,6,12,0,2,32,105.7,110.3,-4.6,958,468,30012,15309,0.4957,0.457725,-4.5938,-5.0895,0.3487,0.3562,29.2084,52.7916,0.3314,27.1748,54.8252
2017-12-21,PHI,10,10th,14,17,L4,loss,4,10.0,3368,3392,7,9,7,8,6,8,1,2,31,108.6,109.4,-0.8,924,501,28936,14350,0.5268,0.507975,-0.7742,-1.301,0.4745,0.4753,38.9746,43.0254,0.4707,38.5974,43.4026
2017-12-21,PHO,13,13th,12,22,W1,win,1,15.0,3596,3834,5,12,7,10,7,12,3,4,34,105.8,112.8,-7.0,993,483,31066,15760,0.4934,0.45825,-7.0,-7.4934,0.2695,0.2908,23.8456,58.1544,0.2578,21.1396,60.8604
2017-12-21,POR,5,5th,16,15,L2,loss,2,9.5,3175,3116,7,9,9,6,8,9,3,3,31,102.4,100.5,1.9,919,441,28861,14499,0.4874,0.494575,1.9032,1.4158,0.5627,0.5649,46.3218,35.6782,0.5768,47.2976,34.7024
2017-12-21,SA,3,3rd,22,11,L1,loss,1,4.5,3328,3233,15,2,7,9,12,7,3,7,33,100.8,98.0,2.9,980,468,30719,15258,0.484,0.52965,2.8788,2.3948,0.5948,0.5994,49.1508,32.8492,0.6172,50.6104,31.3896
2017-12-21,SAC,12,12th,11,20,W2,win,2,14.5,2991,3255,5,7,6,13,7,8,3,5,31,96.5,105.0,-8.5,918,472,28815,14492,0.5104,0.471525,-8.5161,-9.0265,0.2196,0.2357,19.3274,62.6726,0.1985,16.277,65.723
2017-12-21,TOR,3,3rd,22,8,W5,win,5,1.5,3347,3090,11,1,11,7,11,4,5,9,30,111.6,103.0,8.6,894,434,28053,13944,0.4894,0.55035,8.5667,8.0773,0.7821,0.7524,61.6968,20.3032,0.7889,64.6898,17.3102
2017-12-21,UTA,9,9th,15,18,W1,win,1,11.5,3368,3321,12,5,3,13,9,9,2,3,33,102.1,100.6,1.4,965,501,30288,14942,0.5106,0.49655,1.4242,0.9136,0.5469,0.5487,44.9934,37.0066,0.5577,45.7314,36.2686
2017-12-21,WAS,5,5th,17,14,W1,win,1,7.0,3273,3197,9,6,8,8,7,7,3,6,31,105.6,103.1,2.5,914,440,28671,14348,0.4877,0.5029,2.4516,1.9639,0.5807,0.581,47.642,34.358,0.5957,48.8474,33.1526
2017-12-22,ATL,15,15th,7,25,L2,loss,2,17.5,3313,3481,4,11,3,14,5,18,1,2,32,103.5,108.8,-5.2,971,494,31077,15911,0.5099,0.4371,-5.25,-5.7599,0.3271,0.3345,27.429,54.571,0.3066,25.1412,56.8588
2017-12-22,BKN,11,11th,12,19,W1,win,1,12.0,3323,3404,7,10,5,9,6,10,1,4,31,107.2,109.8,-2.6,945,456,30183,15213,0.4897,0.464025,-2.6129,-3.1026,0.414,0.417,34.194,47.806,0.4019,32.9558,49.0442
2017-12-22,BOS,1,1st,26,9,L2,loss,2,0.0,3609,3443,13,4,13,5,16,7,2,5,35,103.1,98.4,4.7,1052,513,33533,16525,0.4893,0.552725,4.7429,4.2536,0.6562,0.6581,53.9642,28.0358,0.685,56.17,25.83
2017-12-22,CHA,12,12th,11,21,L2,loss,2,13.5,3341,3408,9,9,2,12,6,13,1,2,32,104.4,106.5,-2.1,960,523,30773,15273,0.5286,0.482425,-2.0938,-2.6224,0.4311,0.4314,35.3748,46.6252,0.4188,34.3416,47.6584
2017-12-22,CHI,13,13th,10,21,L1,loss,1,14.0,3091,3288,7,8,3,13,9,9,4,7,31,99.7,106.1,-6.4,943,484,30162,15317,0.5115,0.46425,-6.3548,-6.8663,0.2908,0.2975,24.395,57.605,0.2651,21.7382,60.2618
2017-12-22,CLE,2,2nd,24,9,W1,win,1,1.0,3674,3550,14,4,10,5,18,7,4,8,33,111.3,107.6,3.8,981,444,31356,15674,0.4684,0.5331,3.7576,3.2892,0.6237,0.6172,50.6104,31.3896,0.638,52.316,29.684
2017-12-22,DAL,15,15th,9,24,L1,loss,1,17.5,3292,3396,7,11,2,13,6,16,1,3,33,99.8,102.9,-3.2,993,527,31734,16049,0.5224,0.45995,-3.1515,-3.6739,0.3962,0.3935,32.267,49.733,0.3744,30.7008,51.2992
2017-12-22,DEN,5,5th,17,15,W1,win,1,9.0,3428,3410,11,3,6,12,8,10,2,4,32,107.1,106.6,0.6,968,463,30933,15594,0.4869,0.498,0.5625,0.0756,0.5185,0.5183,42.5006,39.4994,0.5217,42.7794,39.2206
2017-12-22,DET,4,4th,18,14,W1,win,1,6.5,3286,3271,10,5,8,9,11,9,4,4,32,102.7,102.2,0.5,966,506,30913,15331,0.5145,0.5265,0.4688,-0.0457,0.5154,0.5159,42.3038,39.6962,0.5189,42.5498,39.4502
2017-12-22,GS,1,1st,26,6,W11,win,11,0.0,3714,3369,12,3,14,3,14,4,5,10,32,116.1,105.3,10.8,961,467,30759,15109,0.4877,0.568925,10.7813,10.2936,0.855,0.7951,65.1982,16.8018,0.8332,68.3224,13.6776
2017-12-22,HOU,2,2nd,25,6,L2,loss,2,0.5,3577,3266,13,5,12,1,14,4,3,8,31,115.4,105.4,10.0,928,433,29680,14750,0.4767,0.559175,10.0323,9.5556,0.8303,0.7799,63.9518,18.0482,0.8177,67.0514,14.9486
2017-12-22,IND,4,4th,18,14,W1,win,1,6.5,3461,3408,10,7,8,7,13,8,2,6,32,108.2,106.5,1.7,965,520,30894,15104,0.5222,0.5323,1.6563,1.1341,0.5545,0.5535,45.387,36.613,0.5633,46.1906,35.8094
2017-12-22,LAC,10,10th,13,18,W2,win,2,12.5,3232,3287,7,7,6,11,9,10,2,5,31,104.3,106.0,-1.8,948,461,30332,15314,0.4925,0.474225,-1.7742,-2.2667,0.4416,0.4416,36.2112,45.7888,0.4308,35.3256,46.6744
2017-12-22,LAL,11,11th,11,19,L1,loss,1,14.0,3213,3297,6,8,5,11,5,12,1,3,30,107.1,109.9,-2.8,906,477,28971,14519,0.5181,0.480225,-2.8,-3.3181,0.4078,0.4112,33.7184,48.2816,0.3951,32.3982,49.6018
2017-12-22,MEM,14,14th,9,23,L3,loss,3,17.0,3090,3231,6,12,3,11,8,12,1,2,32,96.6,101.0,-4.4,968,522,30945,15557,0.5271,0.46565,-4.4063,-4.9334,0.3549,0.3496,28.6672,53.3328,0.3238,26.5516,55.4484
2017-12-22,MIA,7,7th,17,15,W2,win,2,7.5,3209,3257,7,7,10,8,10,8,4,6,32,100.3,101.8,-1.5,980,499,31317,15533,0.5048,0.511425,-1.5,-2.0048,0.4506,0.4486,36.7852,45.2148,0.4391,36.0062,45.9938
2017-12-22,MIL,4,4th,17,13,W2,win,2,6.5,3153,3160,11,5,6,8,7,8,2,6,30,105.1,105.3,-0.2,911,458,29141,14571,0.5018,0.518025,-0.2333,-0.7351,0.4923,0.4923,40.3686,41.6314,0.4909,40.2538,41.7462
2017-12-22,MIN,4,4th,19,13,W2,win,2,7.0,3449,3403,11,6,8,7,16,6,3,6,32,107.8,106.3,1.4,970,453,30984,15567,0.4788,0.50755,1.4375,0.9587,0.5473,0.5466,44.8212,37.1788,0.5552,45.5264,36.4736
2017-12-22,NO,7,7th,16,16,W1,win,1,10.0,3542,3564,8,7,8,9,9,12,2,5,32,110.7,111.4,-0.7,964,494,30796,15170,0.5058,0.50435,-0.6875,-1.1933,0.4774,0.4785,39.237,42.763,0.4745,38.909,43.091
2017-12-22,NY,7,7th,17,15,L1,loss,1,7.5,3333,3313,15,5,2,10,9,11,3,6,32,104.2,103.5,0.6,970,485,30985,15417,0.4992,0.507225,0.625,0.1258,0.5206,0.5209,42.7138,39.2862,0.5248,43.0336,38.9664
2017-12-22,OKC,5,5th,17,15,W3,win,3,9.0,3284,3203,12,4,5,11,9,9,4,7,32,102.6,100.1,2.5,971,470,31086,15663,0.4906,0.5008,2.5313,2.0407,0.5833,0.586,48.052,33.948,0.6016,49.3312,32.6688
2017-12-22,ORL,13,13th,11,22,L7,loss,7,14.0,3479,3640,6,9,5,13,6,12,0,2,33,105.4,110.3,-4.9,1006,493,32090,16398,0.4971,0.456125,-4.8788,-5.3759,0.3394,0.3477,28.5114,53.4886,0.3216,26.3712,55.6288
2017-12-22,PHI,10,10th,14,17,L4,loss,4,10.0,3368,3392,7,9,7,8,6,8,1,2,31,108.6,109.4,-0.8,941,508,30047,14920,0.5255,0.507,-0.7742,-1.2997,0.4745,0.4753,38.9746,43.0254,0.4707,38.5974,43.4026
2017-12-22,PHO,13,13th,12,22,W1,win,1,15.0,3596,3834,5,12,7,10,7,12,3,4,34,105.8,112.8,-7.0,1012,491,32288,16404,0.4928,0.45785,-7.0,-7.4928,0.2695,0.2908,23.8456,58.1544,0.2578,21.1396,60.8604
2017-12-22,POR,7,7th,16,16,L3,loss,3,10.0,3260,3218,7,10,9,6,8,10,2,3,32,101.9,100.6,1.3,967,467,30914,15484,0.4889,0.491675,1.3125,0.8236,0.5432,0.545,44.69,37.31,0.5533,45.3706,36.6294
2017-12-22,SA,3,3rd,22,11,L1,loss,1,4.5,3328,3233,15,2,7,9,12,7,3,7,33,100.8,98.0,2.9,1000,478,31948,15865,0.4842,0.529825,2.8788,2.3946,0.5948,0.5994,49.1508,32.8492,0.6172,50.6104,31.3896
2017-12-22,SAC,12,12th,11,20,W2,win,2,14.5,2991,3255,5,7,6,13,7,8,3,5,31,96.5,105.0,-8.5,938,483,30006,15066,0.5106,0.471675,-8.5161,-9.0267,0.2196,0.2357,19.3274,62.6726,0.1985,16.277,65.723
2017-12-22,TOR,3,3rd,22,8,W5,win,5,1.5,3347,3090,11,1,11,7,11,4,5,9,30,111.6,103.0,8.6,910,440,29115,14479,0.4881,0.5494,8.5667,8.0786,0.7821,0.7524,61.6968,20.3032,0.7889,64.6898,17.3102
2017-12-22,UTA,9,9th,15,18,W1,win,1,11.5,3368,3321,12,5,3,13,9,9,2,3,33,102.1,100.6,1.4,987,514,31561,15537,0.5113,0.4971,1.4242,0.9129,0.5469,0.5487,44.9934,37.0066,0.5577,45.7314,36.2686
2017-12-22,WAS,7,7th,17,15,L1,loss,1,7.5,3357,3316,9,6,8,9,7,8,3,5,32,104.9,103.6,1.3,960,460,30671,15365,0.4865,0.497675,1.2813,0.7948,0.5422,0.5426,44.4932,37.5068,0.5505,45.141,36.859
2017-12-23,ATL,15,15th,8,25,W1,win,1,17.5,3425,3588,5,11,3,14,5,18,2,3,33,103.8,108.7,-4.9,1026,514,33721,17279,0.5048,0.4392,-4.9394,-5.4442,0.3374,0.3437,28.1834,53.8166,0.3171,26.0022,55.9978
2017-12-23,BKN,11,11th,12,20,L1,loss,1,13.0,3442,3527,7,10,5,10,6,11,1,4,32,107.6,110.2,-2.7,999,485,32760,16543,0.492,0.46275,-2.6563,-3.1483,0.4125,0.416,34.112,47.888,0.4007,32.8574,49.1426
2017-12-23,BOS,1,1st,27,9,W1,win,1,0.0,3726,3535,14,4,13,5,17,7,3,5,36,103.5,98.2,5.3,1111,533,36356,17930,0.4842,0.55065,5.3056,4.8214,0.6747,0.6752,55.3664,26.6336,0.7044,57.7608,24.2392
2017-12-23,CHA,12,12th,12,21,W1,win,1,13.5,3452,3514,10,9,2,12,7,13,2,3,33,104.6,106.5,-1.9,1009,551,33232,16470,0.5293,0.48785,-1.8788,-2.4081,0.4381,0.4384,35.9488,46.0512,0.4271,35.0222,46.9778
2017-12-23,CHI,13,13th,10,22,L2,loss,2,15.0,3183,3405,7,8,3,14,9,10,3,7,32,99.5,106.4,-6.9,1003,523,32929,16712,0.5168,0.4657,-6.9375,-7.4543,0.2716,0.2813,23.0666,58.9334,0.2474,20.2868,61.7132
2017-12-23,CLE,2,2nd,24,9,W1,win,1,1.5,3674,3550,14,4,10,5,18,7,4,8,33,111.3,107.6,3.8,1010,456,33182,16580,0.4676,0.5325,3.7576,3.29,0.6237,0.6172,50.6104,31.3896,0.638,52.316,29.684
2017-12-23,DAL,15,15th,9,25,L2,loss,2,17.5,3399,3508,7,11,2,14,6,16,1,2,34,100.0,103.2,-3.2,1053,550,34569,17465,0.5166,0.453625,-3.2059,-3.7225,0.3944,0.392,32.144,49.856,0.3727,30.5614,51.4386
2017-12-23,DEN,5,5th,18,15,W2,win,2,8.0,3524,3491,11,3,7,12,9,10,3,5,33,106.8,105.8,1.0,1027,503,33708,16909,0.4937,0.506675,1.0,0.5063,0.5329,0.5327,43.6814,38.3186,0.5387,44.1734,37.8266
2017-12-23,DET,5,5th,18,14,W1,win,1,7.0,3286,3271,10,5,8,9,11,9,4,4,32,102.7,102.2,0.5,995,521,32731,16182,0.5139,0.526025,0.4688,-0.0451,0.5154,0.5159,42.3038,39.6962,0.5189,42.5498,39.4502
2017-12-23,GS,1,1st,26,7,L1,loss,1,0.0,3795,3465,12,4,14,3,14,5,4,9,33,115.0,105.0,10.0,1020,497,33533,16480,0.4887,0.5635,10.0,9.5113,0.8293,0.78,63.96,18.04,0.8177,67.0514,14.9486
2017-12-23,HOU,1,1st,25,6,L2,loss,2,0.0,3577,3266,13,5,12,1,14,4,3,8,31,115.4,105.4,10.0,956,447,31417,15612,0.4774,0.55965,10.0323,9.5549,0.8303,0.7799,63.9518,18.0482,0.8177,67.0514,14.9486
2017-12-23,IND,4,4th,19,14,W2,win,2,6.5,3584,3527,11,7,8,7,14,8,3,7,33,108.6,106.9,1.7,1015,545,33390,16320,0.5209,0.5346,1.7273,1.2064,0.5569,0.5555,45.551,36.449,0.5657,46.3874,35.6126
2017-12-23,LAC,10,10th,13,19,L1,loss,1,12.5,3344,3402,7,7,6,12,9,11,2,5,32,104.5,106.3,-1.8,1005,481,33038,16702,0.4876,0.46725,-1.8125,-2.3001,0.4403,0.4405,36.121,45.879,0.4295,35.219,46.781
2017-12-23,LAL,11,11th,11,20,L2,loss,2,14.0,3305,3392,6,9,5,11,5,13,1,3,31,106.6,109.4,-2.8,961,501,31561,15843,0.5149,0.47485,-2.8065,-3.3214,0.4076,0.4106,33.6692,48.3308,0.3944,32.3408,49.6592
2017-12-23,MEM,14,14th,10,23,W1,win,1,16.0,3205,3343,7,12,3,11,9,12,2,2,33,97.1,101.3,-4.2,1023,549,33599,16798,0.5245,0.4691,-4.1818,-4.7063,0.3623,0.3575,29.315,52.685,0.3328,27.2896,54.7104
2017-12-23,MIA,9,9th,17,16,L1,loss,1,8.5,3303,3366,7,8,10,8,10,8,3,6,33,100.1,102.0,-1.9,1041,533,34157,16922,0.5065,0.50865,-1.9091,-2.4156,0.4371,0.4347,35.6454,46.3546,0.4227,34.6614,47.3386
2017-12-23,MIL,6,6th,17,14,L1,loss,1,7.5,3259,3271,11,5,6,9,7,9,2,5,31,105.1,105.5,-0.4,960,479,31534,15790,0.4996,0.511775,-0.3871,-0.8867,0.4873,0.4872,39.9504,42.0496,0.4848,39.7536,42.2464
2017-12-23,MIN,4,4th,20,13,W3,win,3,6.0,3564,3509,11,6,9,7,17,6,4,7,33,108.0,106.3,1.7,1028,477,33724,16861,0.476,0.508525,1.6667,1.1907,0.5549,0.5539,45.4198,36.5802,0.5638,46.2316,35.7684
2017-12-23,NO,7,7th,17,16,W2,win,2,9.0,3651,3658,8,7,9,9,9,12,3,5,33,110.6,110.8,-0.2,1026,526,33692,16601,0.506,0.508325,-0.2121,-0.7181,0.493,0.4933,40.4506,41.5494,0.4921,40.3522,41.6478
2017-12-23,NY,8,8th,17,15,L1,loss,1,8.0,3333,3313,15,5,2,10,9,11,3,6,32,104.2,103.5,0.6,996,500,32715,16269,0.5004,0.50815,0.625,0.1246,0.5206,0.5209,42.7138,39.2862,0.5248,43.0336,38.9664
2017-12-23,OKC,5,5th,18,15,W4,win,4,8.0,3387,3292,12,4,6,11,10,9,4,7,33,102.6,99.8,2.9,1027,499,33751,16975,0.4916,0.50505,2.8788,2.3872,0.5948,0.5977,49.0114,32.9886,0.6152,50.4464,31.5536
2017-12-23,ORL,13,13th,11,23,L8,loss,8,15.0,3582,3770,6,9,5,14,6,13,0,1,34,105.4,110.9,-5.5,1067,528,34941,17820,0.4999,0.455775,-5.5294,-6.0293,0.3179,0.3293,27.0026,54.9974,0.3007,24.6574,57.3426
2017-12-23,PHI,10,10th,14,18,L5,loss,5,11.0,3454,3494,7,9,7,9,6,9,0,1,32,107.9,109.2,-1.2,992,538,32552,16125,0.5267,0.504375,-1.25,-1.7767,0.4588,0.46,37.72,44.28,0.4526,37.1132,44.8868
2017-12-23,PHO,13,13th,12,23,L1,loss,1,15.0,3702,3949,5,13,7,10,7,13,3,3,35,105.8,112.8,-7.1,1069,520,35051,17767,0.4932,0.45565,-7.0571,-7.5503,0.2676,0.2894,23.7308,58.2692,0.2562,21.0084,60.9916
2017-12-23,POR,7,7th,17,16,W1,win,1,9.0,3355,3310,7,10,10,6,9,10,2,4,33,101.7,100.3,1.4,1025,492,33649,16875,0.4872,0.494175,1.3636,0.8764,0.5449,0.5468,44.8376,37.1624,0.5555,45.551,36.449
2017-12-23,SA,3,3rd,23,11,W1,win,1,3.5,3436,3332,15,2,8,9,13,7,4,7,34,101.1,98.0,3.1,1062,504,34849,17253,0.4814,0.5302,3.0588,2.5774,0.6007,0.6053,49.6346,32.3654,0.6241,51.1762,30.8238
2017-12-23,SAC,12,12th,11,21,L1,loss,1,14.5,3090,3363,5,8,6,13,7,9,2,4,32,96.6,105.1,-8.5,998,520,32799,16421,0.5142,0.471625,-8.5313,-9.0455,0.2191,0.2355,19.311,62.689,0.1983,16.2606,65.7394
2017-12-23,TOR,2,2nd,23,8,W6,win,6,1.5,3449,3176,12,1,11,7,12,4,5,9,31,111.3,102.5,8.8,964,468,31664,15752,0.4895,0.5526,8.8065,8.317,0.79,0.759,62.238,19.762,0.7959,65.2638,16.7362
2017-12-23,UTA,9,9th,15,19,L1,loss,1,11.5,3457,3424,12,6,3,13,9,10,1,2,34,101.7,100.7,1.0,1041,539,34203,16879,0.5097,0.492575,0.9706,0.4609,0.532,0.5333,43.7306,38.2694,0.5395,44.239,37.761
2017-12-23,WAS,6,6th,18,15,W1,win,1,7.5,3487,3419,10,6,8,9,8,8,3,6,33,105.7,103.6,2.1,1021,481,33507,16764,0.4808,0.497,2.0606,1.5798,0.5678,0.5681,46.5842,35.4158,0.5805,47.601,34.399
2017-12-25,ATL,15,15th,8,25,W1,win,1,17.0,3425,3588,5,11,3,14,5,18,2,3,33,103.8,108.7,-4.9,1037,517,34449,17689,0.5036,0.438275,-4.9394,-5.443,0.3374,0.3437,28.1834,53.8166,0.3171,26.0022,55.9978
2017-12-25,BKN,11,11th,12,20,L1,loss,1,12.5,3442,3527,7,10,5,10,6,11,1,4,32,107.6,110.2,-2.7,1010,489,33485,16955,0.4916,0.462425,-2.6563,-3.1479,0.4125,0.416,34.112,47.888,0.4007,32.8574,49.1426
2017-12-25,BOS,1,1st,27,10,L1,loss,1,0.0,3829,3646,14,5,13,5,17,8,2,5,37,103.5,98.5,4.9,1152,555,38050,18792,0.4858,0.5468,4.9459,4.4601,0.6629,0.664,54.448,27.552,0.6917,56.7194,25.2806
2017-12-25,CHA,12,12th,12,21,W1,win,1,13.0,3452,3514,10,9,2,12,7,13,2,3,33,104.6,106.5,-1.9,1022,556,33995,16883,0.5282,0.48705,-1.8788,-2.407,0.4381,0.4384,35.9488,46.0512,0.4271,35.0222,46.9778
2017-12-25,CHI,13,13th,10,22,L2,loss,2,14.5,3183,3405,7,8,3,14,9,10,3,7,32,99.5,106.4,-6.9,1014,527,33646,17130,0.5162,0.46525,-6.9375,-7.4537,0.2716,0.2813,23.0666,58.9334,0.2474,20.2868,61.7132
2017-12-25,CLE,3,3rd,24,10,L1,loss,1,1.5,3766,3649,14,4,10,6,18,7,3,7,34,110.8,107.3,3.4,1052,486,34888,17426,0.4745,0.53235,3.4412,2.9667,0.6133,0.608,49.856,32.144,0.6273,51.4386,30.5614
2017-12-25,DAL,15,15th,9,25,L2,loss,2,18.0,3399,3508,7,11,2,14,6,16,1,2,34,100.0,103.2,-3.2,1066,559,35349,17902,0.5184,0.454975,-3.2059,-3.7243,0.3944,0.392,32.144,49.856,0.3727,30.5614,51.4386
2017-12-25,DEN,6,6th,18,15,W2,win,2,8.5,3524,3491,11,3,7,12,9,10,3,5,33,106.8,105.8,1.0,1038,509,34440,17332,0.4947,0.5074,1.0,0.5053,0.5329,0.5327,43.6814,38.3186,0.5387,44.1734,37.8266
2017-12-25,DET,5,5th,18,14,W1,win,1,6.5,3286,3271,10,5,8,9,11,9,4,4,32,102.7,102.2,0.5,1010,530,33568,16633,0.515,0.5269,0.4688,-0.0462,0.5154,0.5159,42.3038,39.6962,0.5189,42.5498,39.4502
2017-12-25,GS,1,1st,27,7,W1,win,1,0.0,3894,3557,13,4,14,3,14,5,4,9,34,114.5,104.6,9.9,1063,526,35264,17301,0.4934,0.568575,9.9118,9.4184,0.8264,0.7789,63.8698,18.1302,0.8166,66.9612,15.0388
2017-12-25,HOU,2,2nd,25,7,L3,loss,3,1.0,3684,3378,13,5,12,2,14,5,2,7,32,115.1,105.6,9.6,997,468,33096,16473,0.4788,0.55445,9.5625,9.0837,0.8149,0.7696,63.1072,18.8928,0.807,66.174,15.826
2017-12-25,IND,4,4th,19,14,W2,win,2,6.0,3584,3527,11,7,8,7,14,8,3,7,33,108.6,106.9,1.7,1027,549,34135,16729,0.5198,0.533775,1.7273,1.2075,0.5569,0.5555,45.551,36.449,0.5657,46.3874,35.6126
2017-12-25,LAC,10,10th,13,19,L1,loss,1,13.0,3344,3402,7,7,6,12,9,11,2,5,32,104.5,106.3,-1.8,1017,488,33796,17138,0.4889,0.46825,-1.8125,-2.3014,0.4403,0.4405,36.121,45.879,0.4295,35.219,46.781
2017-12-25,LAL,11,11th,11,21,L3,loss,3,15.0,3409,3513,6,10,5,11,5,14,1,3,32,106.5,109.8,-3.2,1006,528,33366,16780,0.5176,0.474125,-3.25,-3.7676,0.393,0.397,32.554,49.446,0.3785,31.037,50.963
2017-12-25,MEM,14,14th,10,23,W1,win,1,16.5,3205,3343,7,12,3,11,9,12,2,2,33,97.1,101.3,-4.2,1036,554,34375,17241,0.5237,0.4685,-4.1818,-4.7055,0.3623,0.3575,29.315,52.685,0.3328,27.2896,54.7104
2017-12-25,MIA,8,8th,17,16,L1,loss,1,8.0,3303,3366,7,8,10,8,10,8,3,6,33,100.1,102.0,-1.9,1052,539,34880,17318,0.5071,0.509125,-1.9091,-2.4162,0.4371,0.4347,35.6454,46.3546,0.4227,34.6614,47.3386
2017-12-25,MIL,7,7th,17,14,L1,loss,1,7.0,3259,3271,11,5,6,9,7,9,2,5,31,105.1,105.5,-0.4,970,481,32228,16204,0.4982,0.51075,-0.3871,-0.8853,0.4873,0.4872,39.9504,42.0496,0.4848,39.7536,42.2464
2017-12-25,MIN,4,4th,21,13,W4,win,4,6.0,3685,3613,11,6,10,7,18,6,4,7,34,108.4,106.3,2.1,1065,494,35269,17694,0.4764,0.511725,2.1176,1.6412,0.5697,0.5682,46.5924,35.4076,0.5807,47.6174,34.3826
2017-12-25,NO,7,7th,17,16,W2,win,2,9.5,3651,3658,8,7,9,9,9,12,3,5,33,110.6,110.8,-0.2,1037,534,34414,17016,0.5081,0.50985,-0.2121,-0.7202,0.493,0.4933,40.4506,41.5494,0.4921,40.3522,41.6478
2017-12-25,NY,8,8th,17,16,L2,loss,2,8.0,3431,3418,15,6,2,10,9,12,2,6,33,104.0,103.6,0.4,1037,516,34380,17219,0.4987,0.5028,0.3939,-0.1048,0.513,0.5132,42.0824,39.9176,0.5157,42.2874,39.7126
2017-12-25,OKC,5,5th,19,15,W5,win,5,8.0,3499,3399,13,4,6,11,11,9,5,8,34,102.9,100.0,2.9,1066,529,35345,17690,0.4976,0.512925,2.9412,2.4436,0.5968,0.5995,49.159,32.841,0.6174,50.6268,31.3732
2017-12-25,ORL,13,13th,11,23,L8,loss,8,14.5,3582,3770,6,9,5,14,6,13,0,1,34,105.4,110.9,-5.5,1078,534,35678,18218,0.5005,0.456225,-5.5294,-6.0299,0.3179,0.3293,27.0026,54.9974,0.3007,24.6574,57.3426
2017-12-25,PHI,10,10th,15,18,W1,win,1,10.0,3559,3592,7,9,8,9,7,9,1,2,33,107.8,108.8,-1.0,1038,561,34380,17096,0.5261,0.5082,-1.0,-1.5261,0.4671,0.4679,38.3678,43.6322,0.462,37.884,44.116
2017-12-25,PHO,13,13th,12,23,L1,loss,1,15.5,3702,3949,5,13,7,10,7,13,3,3,35,105.8,112.8,-7.1,1082,527,35854,18198,0.4939,0.456175,-7.0571,-7.551,0.2676,0.2894,23.7308,58.2692,0.2562,21.0084,60.9916
2017-12-25,POR,7,7th,17,16,W1,win,1,9.5,3355,3310,7,10,10,6,9,10,2,4,33,101.7,100.3,1.4,1035,498,34351,17263,0.4883,0.495025,1.3636,0.8753,0.5449,0.5468,44.8376,37.1624,0.5555,45.551,36.449
2017-12-25,SA,3,3rd,23,11,W1,win,1,4.0,3436,3332,15,2,8,9,13,7,4,7,34,101.1,98.0,3.1,1070,509,35492,17608,0.4825,0.531,3.0588,2.5763,0.6007,0.6053,49.6346,32.3654,0.6241,51.1762,30.8238
2017-12-25,SAC,11,11th,11,21,L1,loss,1,15.0,3090,3363,5,8,6,13,7,9,2,4,32,96.6,105.1,-8.5,1010,527,33545,16841,0.5152,0.47235,-8.5313,-9.0465,0.2191,0.2355,19.311,62.689,0.1983,16.2606,65.7394
2017-12-25,TOR,2,2nd,23,8,W6,win,6,1.0,3449,3176,12,1,11,7,12,4,5,9,31,111.3,102.5,8.8,975,474,32389,16134,0.4902,0.5531,8.8065,8.3163,0.79,0.759,62.238,19.762,0.7959,65.2638,16.7362
