gmDate,gmTime,seasTyp,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamMin,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamPTS1,teamPTS2,teamPTS3,teamPTS4,teamPTS5,teamPTS6,teamPTS7,teamPTS8,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamAST/TO,teamSTL/TO,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptMin,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptPTS1,opptPTS2,opptPTS3,opptPTS4,opptPTS5,opptPTS6,opptPTS7,opptPTS8,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,poss,pace
2018-01-29,08:00,Regular,Tiven,Josh,Twardoski,Scott,Brothers,Tony,MIL,East,Central,Home,Win,240,1,107,26,9,6,8,19,80,38,0.475,52,27,0.5192,28,11,0.3929,22,20,0.9091,8,34,42,28,27,28,24,0,0,0,0,49.4118,68.4211,0.5966,0.5438,19.5122,77.2727,9.1204,6.5558,8.741,15.3846,1.3375,93.75,78.125,116.9114,103.7998,13.1116,0.4691,20.8534,2.8889,66.6667,PHI,East,Atlantic,Away,Loss,239,1,95,22,14,5,4,17,82,36,0.439,56,34,0.6071,26,2,0.0769,23,21,0.913,10,33,43,30,23,22,20,0,0,0,0,50.5882,61.1111,0.5156,0.4512,23.2558,76.7442,13.1926,5.4631,4.3705,7.1429,1.1585,68.125,57.0084,103.7998,116.9114,-13.1116,0.4186,17.1714,1.5714,35.7143,91.5223,91.5223
2018-01-29,08:30,Regular,Taylor,Ben,Blair,Curtis,Stafford,Derrick,MIA,East,Southeast,Away,Win,240,4,95,23,17,9,11,19,75,34,0.4533,44,22,0.5,31,12,0.3871,19,15,0.7895,11,30,41,22,29,24,20,0,0,0,0,50.6173,67.6471,0.5698,0.5333,27.5,73.1707,16.939,10.1856,12.449,25.0,1.2667,81.625,68.0208,107.5145,99.5924,7.9221,0.4198,18.6446,1.3529,52.9412,DAL,West,Southwest,Home,Loss,239,3,88,20,12,10,3,22,86,33,0.3837,57,25,0.4386,29,8,0.2759,16,14,0.875,11,29,40,26,20,15,27,0,0,0,0,49.3827,60.6061,0.4729,0.4302,27.5,72.5,11.4242,11.3173,3.3952,5.2632,1.0233,60.25,50.4184,99.5924,107.5145,-7.9221,0.3793,15.9949,1.6667,83.3333,88.3602,88.3602
2018-01-29,08:30,Regular,Taylor,Ben,Blair,Curtis,Stafford,Derrick,DAL,West,Southwest,Home,Loss,239,3,88,20,12,10,3,22,86,33,0.3837,57,25,0.4386,29,8,0.2759,16,14,0.875,11,29,40,26,20,15,27,0,0,0,0,49.3827,60.6061,0.4729,0.4302,26.8293,72.5,11.4242,11.3173,3.3952,5.2632,1.0233,60.25,50.4184,99.5924,107.5145,-7.9221,0.3793,15.9949,1.6667,83.3333,MIA,East,Southeast,Away,Win,240,4,95,23,17,9,11,19,75,34,0.4533,44,22,0.5,31,12,0.3871,19,15,0.7895,11,30,41,22,29,24,20,0,0,0,0,50.6173,67.6471,0.5698,0.5333,26.8293,73.1707,16.939,10.1856,12.449,25.0,1.2667,81.625,68.0208,107.5145,99.5924,7.9221,0.4198,18.6446,1.3529,52.9412,88.3602,88.7299
2018-01-29,09:00,Regular,Cutler,Kevin,Maddox,Tre,Capers,James,BOS,East,Atlantic,Away,Win,240,4,111,28,11,4,6,19,91,43,0.4725,55,26,0.4727,36,17,0.4722,10,8,0.8,10,30,40,32,24,24,31,0,0,0,0,45.977,65.1163,0.5818,0.5659,23.8095,66.6667,10.3383,4.2557,6.3836,10.9091,1.2198,89.0,74.1667,118.0958,117.0319,1.0639,0.4674,20.8333,2.5455,36.3636,DEN,West,Northwest,Home,Loss,240,4,110,31,11,4,3,14,93,42,0.4516,60,32,0.5333,33,10,0.303,21,16,0.7619,15,32,47,21,24,37,28,0,0,0,0,54.023,73.8095,0.5379,0.5054,31.9149,68.0851,9.7139,4.2557,3.1918,5.0,1.1828,91.375,76.1458,117.0319,118.0958,-1.0639,0.4719,21.492,2.8182,36.3636,93.9915,93.9915
2018-01-29,09:00,Regular,Cutler,Kevin,Maddox,Tre,Capers,James,DEN,West,Northwest,Home,Loss,240,4,110,31,11,4,3,14,93,42,0.4516,60,32,0.5333,33,10,0.303,21,16,0.7619,15,32,47,21,24,37,28,0,0,0,0,54.023,73.8095,0.5379,0.5054,33.3333,76.1905,9.7139,4.2557,3.1918,5.0,1.1828,91.375,76.1458,117.0319,118.0958,-1.0639,0.4719,21.492,2.8182,36.3636,BOS,East,Atlantic,Away,Win,240,4,111,28,11,4,6,19,91,43,0.4725,55,26,0.4727,36,17,0.4722,10,8,0.8,10,30,40,32,24,24,31,0,0,0,0,45.977,65.1163,0.5818,0.5659,25.0,75.0,10.3383,4.2557,6.3836,10.9091,1.2198,89.0,74.1667,118.0958,117.0319,1.0639,0.4674,20.8333,2.5455,36.3636,93.9915,93.9915
2018-01-30,07:00,Regular,Goble,Jacyn,Kogut,Marat,Brothers,Tony,OKC,West,Northwest,Away,Loss,241,2,96,19,21,7,8,24,80,30,0.375,48,21,0.4375,32,9,0.2813,34,27,0.7941,14,38,52,25,29,22,20,0,0,0,0,54.7368,63.3333,0.5055,0.4313,28.0,84.4444,18.1097,6.8944,7.8793,16.6667,1.2,66.75,55.3942,94.5519,100.4614,-5.9095,0.3448,14.0782,0.9048,33.3333,WAS,East,Southeast,Home,Win,239,4,102,27,12,8,7,28,89,34,0.382,64,27,0.4219,25,7,0.28,29,27,0.931,7,36,43,30,23,22,27,0,0,0,0,45.2632,79.4118,0.5012,0.4213,16.2791,83.7209,10.5485,7.8793,6.8944,10.9375,1.1461,74.375,62.2385,100.4614,94.5519,5.9095,0.3617,19.1816,2.25,66.6667,101.5315,101.1102
2018-01-30,07:00,Regular,Goble,Jacyn,Kogut,Marat,Brothers,Tony,WAS,East,Southeast,Home,Win,239,4,102,27,12,8,7,28,89,34,0.382,64,27,0.4219,25,7,0.28,29,27,0.931,7,36,43,30,23,22,27,0,0,0,0,45.2632,79.4118,0.5012,0.4213,15.5556,72.0,10.5485,7.8793,6.8944,10.9375,1.1461,74.375,62.2385,100.4614,94.5519,5.9095,0.3617,19.1816,2.25,66.6667,OKC,West,Northwest,Away,Loss,241,2,96,19,21,7,8,24,80,30,0.375,48,21,0.4375,32,9,0.2813,34,27,0.7941,14,38,52,25,29,22,20,0,0,0,0,54.7368,63.3333,0.5055,0.4313,26.9231,73.0769,18.1097,6.8944,7.8793,16.6667,1.2,66.75,55.3942,94.5519,100.4614,-5.9095,0.3448,14.0782,0.9048,33.3333,101.5315,101.9563
2018-01-30,07:30,Regular,Mauer,Ken,Wood,Leon,Sterling,Jonathan,BKN,East,Atlantic,Away,Loss,240,3,95,15,18,6,3,21,86,36,0.4186,50,27,0.54,36,9,0.25,16,14,0.875,11,38,49,22,19,28,26,0,0,0,0,51.0417,41.6667,0.5105,0.4709,23.913,76.0,16.2104,6.1612,3.0806,6.0,1.1047,59.5,49.5833,97.5519,113.9816,-16.4297,0.3871,11.901,0.8333,33.3333,NY,East,Atlantic,Home,Win,240,3,111,22,11,6,5,13,89,39,0.4382,63,26,0.4127,26,13,0.5,25,20,0.8,12,35,47,30,31,25,25,0,0,0,0,48.9583,56.4103,0.555,0.5112,25.5319,74.4681,9.9099,6.1612,5.1343,7.9365,1.2472,88.625,73.8542,113.9816,97.5519,16.4297,0.4432,16.5414,2.0,54.5455,97.3841,97.3841
2018-01-30,07:30,Regular,Mauer,Ken,Wood,Leon,Sterling,Jonathan,NY,East,Atlantic,Home,Win,240,3,111,22,11,6,5,13,89,39,0.4382,63,26,0.4127,26,13,0.5,25,20,0.8,12,35,47,30,31,25,25,0,0,0,0,48.9583,56.4103,0.555,0.5112,24.0,76.087,9.9099,6.1612,5.1343,7.9365,1.2472,88.625,73.8542,113.9816,97.5519,16.4297,0.4432,16.5414,2.0,54.5455,BKN,East,Atlantic,Away,Loss,240,3,95,15,18,6,3,21,86,36,0.4186,50,27,0.54,36,9,0.25,16,14,0.875,11,38,49,22,19,28,26,0,0,0,0,51.0417,41.6667,0.5105,0.4709,22.449,77.551,16.2104,6.1612,3.0806,6.0,1.1047,59.5,49.5833,97.5519,113.9816,-16.4297,0.3871,11.901,0.8333,33.3333,97.3841,97.3841
2018-01-30,07:30,Regular,Goldenberg,Jason,Scott,Kevin,Phillips,Jason,MIN,West,Northwest,Away,Loss,239,1,104,21,8,4,2,19,85,42,0.4941,73,37,0.5068,12,5,0.4167,24,15,0.625,10,30,40,27,30,23,24,0,0,0,0,50.6329,50.0,0.5442,0.5235,25.0,76.9231,7.725,4.4168,2.2084,2.7397,1.2235,73.25,61.2971,114.8376,120.3586,-5.521,0.506,16.8593,2.625,50.0,TOR,East,Atlantic,Home,Win,241,2,109,28,9,3,4,18,81,39,0.4815,52,30,0.5769,29,9,0.3103,26,22,0.8462,9,30,39,19,32,27,31,0,0,0,0,49.3671,71.7949,0.5896,0.537,23.0769,76.9231,8.8722,3.3126,4.4168,7.6923,1.3457,87.0,72.1992,120.3586,114.8376,5.521,0.4815,21.6316,3.1111,33.3333,90.5627,90.9416
2018-01-30,07:30,Regular,Goldenberg,Jason,Scott,Kevin,Phillips,Jason,TOR,East,Atlantic,Home,Win,241,2,109,28,9,3,4,18,81,39,0.4815,52,30,0.5769,29,9,0.3103,26,22,0.8462,9,30,39,19,32,27,31,0,0,0,0,49.3671,71.7949,0.5896,0.537,23.0769,75.0,8.8722,3.3126,4.4168,7.6923,1.3457,87.0,72.1992,120.3586,114.8376,5.521,0.4815,21.6316,3.1111,33.3333,MIN,West,Northwest,Away,Loss,239,1,104,21,8,4,2,19,85,42,0.4941,73,37,0.5068,12,5,0.4167,24,15,0.625,10,30,40,27,30,23,24,0,0,0,0,50.6329,50.0,0.5442,0.5235,25.0,75.0,7.725,4.4168,2.2084,2.7397,1.2235,73.25,61.2971,114.8376,120.3586,-5.521,0.506,16.8593,2.625,50.0,90.5627,90.1869
2018-01-30,08:00,Regular,Fitzgerald,Kane,Petraitis,Gediminas,Collins,Derrick,CLE,East,Central,Away,Loss,241,2,114,24,15,2,5,22,84,38,0.4524,49,25,0.5102,35,13,0.3714,32,25,0.7813,7,34,41,27,36,21,30,0,0,0,0,46.5909,63.1579,0.5812,0.5298,15.2174,80.9524,13.2649,1.8999,4.7497,10.2041,1.3571,76.5,63.4855,108.293,118.7423,-10.4493,0.413,17.508,1.6,13.3333,DET,East,Central,Home,Win,241,2,125,30,11,12,5,27,93,49,0.5269,70,40,0.5714,23,9,0.3913,28,18,0.6429,8,39,47,33,26,30,36,0,0,0,0,53.4091,61.2245,0.5934,0.5753,17.0213,82.9787,9.4567,11.3993,4.7497,7.1429,1.3441,104.5,86.722,118.7423,108.293,10.4493,0.5104,20.503,2.7273,109.0909,105.27,104.8332
2018-01-30,08:00,Regular,Fitzgerald,Kane,Petraitis,Gediminas,Collins,Derrick,DET,East,Central,Home,Win,241,2,125,30,11,12,5,27,93,49,0.5269,70,40,0.5714,23,9,0.3913,28,18,0.6429,8,39,47,33,26,30,36,0,0,0,0,53.4091,61.2245,0.5934,0.5753,19.0476,84.7826,9.4567,11.3993,4.7497,7.1429,1.3441,104.5,86.722,118.7423,108.293,10.4493,0.5104,20.503,2.7273,109.0909,CLE,East,Central,Away,Loss,241,2,114,24,15,2,5,22,84,38,0.4524,49,25,0.5102,35,13,0.3714,32,25,0.7813,7,34,41,27,36,21,30,0,0,0,0,46.5909,63.1579,0.5812,0.5298,17.0732,82.9268,13.2649,1.8999,4.7497,10.2041,1.3571,76.5,63.4855,108.293,118.7423,-10.4493,0.413,17.508,1.6,13.3333,105.27,104.8332
2018-01-30,08:00,Regular,Taylor,Dedric,Adams,Bennie,Brown,Tony,ORL,East,Southeast,Away,Loss,241,7,107,26,12,6,4,22,83,42,0.506,52,27,0.5192,31,15,0.4839,10,8,0.8,7,26,33,30,25,33,19,0,0,0,0,45.2055,61.9048,0.6121,0.5964,17.9487,76.4706,12.0724,6.6022,4.4015,7.6923,1.2892,80.5,66.805,117.739,125.4415,-7.7025,0.4773,20.7337,2.1667,50.0,HOU,West,Southwest,Home,Win,239,2,114,17,12,5,5,15,77,39,0.5065,42,26,0.619,35,13,0.3714,28,23,0.8214,8,32,40,27,27,36,24,0,0,0,0,54.7945,43.5897,0.6382,0.5909,20.0,80.0,11.8437,5.5018,5.5018,11.9048,1.4805,85.25,71.3389,125.4415,117.739,7.7025,0.4815,14.3678,1.4167,41.6667,90.879,90.5019
2018-01-30,08:00,Regular,Taylor,Dedric,Adams,Bennie,Brown,Tony,HOU,West,Southwest,Home,Win,239,2,114,17,12,5,5,15,77,39,0.5065,42,26,0.619,35,13,0.3714,28,23,0.8214,8,32,40,27,27,36,24,0,0,0,0,54.7945,43.5897,0.6382,0.5909,23.5294,82.0513,11.8437,5.5018,5.5018,11.9048,1.4805,85.25,71.3389,125.4415,117.739,7.7025,0.4815,14.3678,1.4167,41.6667,ORL,East,Southeast,Away,Loss,241,7,107,26,12,6,4,22,83,42,0.506,52,27,0.5192,31,15,0.4839,10,8,0.8,7,26,33,30,25,33,19,0,0,0,0,45.2055,61.9048,0.6121,0.5964,21.2121,78.7879,12.0724,6.6022,4.4015,7.6923,1.2892,80.5,66.805,117.739,125.4415,-7.7025,0.4773,20.7337,2.1667,50.0,90.879,91.2592
2018-01-30,08:00,Regular,Nansel,Brett,Smith,Michael,Spooner,Bill,SAC,West,Pacific,Away,Win,240,2,114,22,14,7,1,21,97,46,0.4742,71,36,0.507,26,10,0.3846,14,12,0.8571,14,35,49,25,36,29,24,0,0,0,0,57.6471,47.8261,0.5525,0.5258,29.1667,94.5946,11.9495,7.0252,1.0036,1.4085,1.1753,81.75,68.125,114.4106,103.371,11.0396,0.4742,15.8091,1.5714,50.0,NO,West,Southwest,Home,Loss,239,2,103,26,15,7,8,18,77,39,0.5065,52,30,0.5769,25,9,0.36,22,16,0.7273,2,34,36,29,33,23,18,0,0,0,0,42.3529,66.6667,0.5941,0.5649,5.5556,94.4444,14.7522,7.0252,8.0288,15.3846,1.3377,81.5,68.2008,103.371,114.4106,-11.0396,0.4333,20.3634,1.7333,46.6667,99.6411,99.6411
2018-01-30,08:00,Regular,Nansel,Brett,Smith,Michael,Spooner,Bill,NO,West,Southwest,Home,Loss,239,2,103,26,15,7,8,18,77,39,0.5065,52,30,0.5769,25,9,0.36,22,16,0.7273,2,34,36,29,33,23,18,0,0,0,0,42.3529,66.6667,0.5941,0.5649,5.4054,70.8333,14.7522,7.0252,8.0288,15.3846,1.3377,81.5,68.2008,103.371,114.4106,-11.0396,0.4333,20.3634,1.7333,46.6667,SAC,West,Pacific,Away,Win,240,2,114,22,14,7,1,21,97,46,0.4742,71,36,0.507,26,10,0.3846,14,12,0.8571,14,35,49,25,36,29,24,0,0,0,0,57.6471,47.8261,0.5525,0.5258,28.5714,71.4286,11.9495,7.0252,1.0036,1.4085,1.1753,81.75,68.125,114.4106,103.371,11.0396,0.4742,15.8091,1.5714,50.0,99.6411,100.058
2018-01-30,08:30,Regular,Forte,Brian,Richardson,Leroy,Fraher,Pat,DEN,West,Northwest,Away,Loss,241,0,104,22,14,11,6,14,86,40,0.4651,63,30,0.4762,23,10,0.4348,14,14,1.0,10,28,38,30,25,26,23,0,0,0,0,46.9136,55.0,0.5642,0.5233,25.0,68.2927,13.1876,11.7216,6.3936,9.5238,1.2093,83.25,69.0871,110.8226,112.9538,-2.1312,0.4444,17.166,1.5714,78.5714,SA,West,Southwest,Home,Win,241,2,106,33,16,4,9,15,92,46,0.5,68,37,0.5441,24,9,0.375,5,5,1.0,13,30,43,30,30,20,26,0,0,0,0,53.0864,71.7391,0.5626,0.5489,30.2326,69.7674,14.5191,4.2624,9.5904,13.2353,1.1522,93.125,77.2822,112.9538,110.8226,2.1312,0.4842,23.0447,2.0625,25.0,93.8437,93.4543
2018-01-30,08:30,Regular,Forte,Brian,Richardson,Leroy,Fraher,Pat,SA,West,Southwest,Home,Win,241,2,106,33,16,4,9,15,92,46,0.5,68,37,0.5441,24,9,0.375,5,5,1.0,13,30,43,30,30,20,26,0,0,0,0,53.0864,71.7391,0.5626,0.5489,31.7073,75.0,14.5191,4.2624,9.5904,13.2353,1.1522,93.125,77.2822,112.9538,110.8226,2.1312,0.4842,23.0447,2.0625,25.0,DEN,West,Northwest,Away,Loss,241,0,104,22,14,11,6,14,86,40,0.4651,63,30,0.4762,23,10,0.4348,14,14,1.0,10,28,38,30,25,26,23,0,0,0,0,46.9136,55.0,0.5642,0.5233,26.3158,73.6842,13.1876,11.7216,6.3936,9.5238,1.2093,83.25,69.0871,110.8226,112.9538,-2.1312,0.4444,17.166,1.5714,78.5714,93.8437,93.4543
2018-01-30,09:00,Regular,Orr,J.T.,Garretson,Ron,Ayotte,Mark,GS,West,Pacific,Away,Loss,242,4,99,27,20,10,7,16,85,39,0.4588,60,34,0.5667,25,5,0.2,21,16,0.7619,11,26,37,30,26,29,14,0,0,0,0,46.8354,69.2308,0.5253,0.4882,23.913,78.7879,17.507,9.9203,6.9442,11.6667,1.1647,73.875,61.0537,98.2106,127.9714,-29.7608,0.4149,19.1164,1.35,50.0,UTA,West,Northwest,Home,Win,241,4,129,25,12,16,3,22,91,53,0.5824,63,39,0.619,28,14,0.5,14,9,0.6429,7,35,42,35,34,34,26,0,0,0,0,53.1646,47.1698,0.6639,0.6593,16.6667,83.3333,10.993,15.8724,2.9761,4.7619,1.4176,109.75,91.0788,127.9714,98.2106,29.7608,0.5521,18.6345,2.0833,133.3333,100.8038,99.9707
2018-01-30,09:00,Regular,Orr,J.T.,Garretson,Ron,Ayotte,Mark,UTA,West,Northwest,Home,Win,241,4,129,25,12,16,3,22,91,53,0.5824,63,39,0.619,28,14,0.5,14,9,0.6429,7,35,42,35,34,34,26,0,0,0,0,53.1646,47.1698,0.6639,0.6593,21.2121,76.087,10.993,15.8724,2.9761,4.7619,1.4176,109.75,91.0788,127.9714,98.2106,29.7608,0.5521,18.6345,2.0833,133.3333,GS,West,Pacific,Away,Loss,242,4,99,27,20,10,7,16,85,39,0.4588,60,34,0.5667,25,5,0.2,21,16,0.7619,11,26,37,30,26,29,14,0,0,0,0,46.8354,69.2308,0.5253,0.4882,29.7297,70.2703,17.507,9.9203,6.9442,11.6667,1.1647,73.875,61.0537,98.2106,127.9714,-29.7608,0.4149,19.1164,1.35,50.0,100.8038,100.3855
2018-01-30,10:30,Regular,Lindsay,Mark,Zarba,Zach,Van Duyne,Justin,POR,West,Northwest,Away,Win,241,4,104,21,13,12,6,21,98,36,0.3673,68,23,0.3382,30,13,0.4333,22,19,0.8636,18,41,59,30,26,30,18,0,0,0,0,54.1284,58.3333,0.4829,0.4337,30.5085,82.0,10.7723,12.1011,6.0505,8.8235,1.0612,86.5,71.7842,104.8759,96.8085,8.0674,0.3871,14.8221,1.6154,92.3077,LAC,West,Pacific,Home,Loss,239,2,96,22,13,5,7,17,85,35,0.4118,63,29,0.4603,22,6,0.2727,26,20,0.7692,9,41,50,27,24,16,29,0,0,0,0,45.8716,62.8571,0.4977,0.4471,18.0,82.0,11.8787,5.0421,7.059,11.1111,1.1294,74.75,62.5523,96.8085,104.8759,-8.0674,0.3933,16.7377,1.6923,38.4615,99.1648,98.7533
2018-01-30,10:30,Regular,Lindsay,Mark,Zarba,Zach,Van Duyne,Justin,LAC,West,Pacific,Home,Loss,239,2,96,22,13,5,7,17,85,35,0.4118,63,29,0.4603,22,6,0.2727,26,20,0.7692,9,41,50,27,24,16,29,0,0,0,0,45.8716,62.8571,0.4977,0.4471,18.0,69.4915,11.8787,5.0421,7.059,11.1111,1.1294,74.75,62.5523,96.8085,104.8759,-8.0674,0.3933,16.7377,1.6923,38.4615,POR,West,Northwest,Away,Win,241,4,104,21,13,12,6,21,98,36,0.3673,68,23,0.3382,30,13,0.4333,22,19,0.8636,18,41,59,30,26,30,18,0,0,0,0,54.1284,58.3333,0.4829,0.4337,30.5085,69.4915,10.7723,12.1011,6.0505,8.8235,1.0612,86.5,71.7842,104.8759,96.8085,8.0674,0.3871,14.8221,1.6154,92.3077,99.1648,99.5797
2018-01-31,07:00,Regular,Corbin,Sean,Malloy,Ed,DeRosa,Joe,MEM,West,Southwest,Away,Loss,242,1,101,20,18,10,1,22,82,39,0.4756,56,27,0.4821,26,12,0.4615,15,11,0.7333,14,27,41,25,28,22,26,0,0,0,0,55.4054,51.2821,0.57,0.5488,35.8974,77.1429,16.8856,11.2479,1.1248,1.7857,1.2317,70.125,57.9545,113.604,118.1032,-4.4992,0.4535,15.7978,1.1111,55.5556,IND,East,Central,Home,Win,240,2,105,20,14,16,4,15,70,37,0.5286,44,27,0.6136,26,10,0.3846,31,21,0.6774,8,25,33,21,34,29,21,0,0,0,0,44.5946,54.0541,0.6277,0.6,24.2424,75.7576,14.3384,17.9967,4.4992,9.0909,1.5,86.125,71.7708,118.1032,113.604,4.4992,0.4868,17.001,1.4286,114.2857,88.9053,88.1705
2018-01-31,07:00,Regular,Corbin,Sean,Malloy,Ed,DeRosa,Joe,IND,East,Central,Home,Win,240,2,105,20,14,16,4,15,70,37,0.5286,44,27,0.6136,26,10,0.3846,31,21,0.6774,8,25,33,21,34,29,21,0,0,0,0,44.5946,54.0541,0.6277,0.6,22.8571,64.1026,14.3384,17.9967,4.4992,9.0909,1.5,86.125,71.7708,118.1032,113.604,4.4992,0.4868,17.001,1.4286,114.2857,MEM,West,Southwest,Away,Loss,242,1,101,20,18,10,1,22,82,39,0.4756,56,27,0.4821,26,12,0.4615,15,11,0.7333,14,27,41,25,28,22,26,0,0,0,0,55.4054,51.2821,0.57,0.5488,34.1463,65.8537,16.8856,11.2479,1.1248,1.7857,1.2317,70.125,57.9545,113.604,118.1032,-4.4992,0.4535,15.7978,1.1111,55.5556,88.9053,88.9053
2018-01-31,07:00,Regular,Goble,Jacyn,Williams,James,Wall,Scott,LAL,West,Pacific,Away,Loss,240,3,105,18,17,7,1,18,83,39,0.4699,63,35,0.5556,20,4,0.2,30,23,0.7667,11,32,43,25,26,30,24,0,0,0,0,55.1282,46.1538,0.5457,0.494,26.1905,88.8889,15.0177,6.9009,0.9858,1.5873,1.2651,66.5,55.4167,103.514,125.2026,-21.6886,0.4382,13.7195,1.0588,41.1765,ORL,East,Southeast,Home,Win,240,0,127,28,15,13,4,23,81,44,0.5432,49,26,0.5306,32,18,0.5625,29,21,0.7241,4,31,35,29,29,43,26,0,0,0,0,44.8718,63.6364,0.6773,0.6543,11.4286,88.5714,13.7918,12.816,3.9434,8.1633,1.5679,101.125,84.2708,125.2026,103.514,21.6886,0.4783,20.4738,1.8667,86.6667,101.4356,101.4356
2018-01-31,07:00,Regular,Goble,Jacyn,Williams,James,Wall,Scott,ORL,East,Southeast,Home,Win,240,0,127,28,15,13,4,23,81,44,0.5432,49,26,0.5306,32,18,0.5625,29,21,0.7241,4,31,35,29,29,43,26,0,0,0,0,44.8718,63.6364,0.6773,0.6543,11.1111,73.8095,13.7918,12.816,3.9434,8.1633,1.5679,101.125,84.2708,125.2026,103.514,21.6886,0.4783,20.4738,1.8667,86.6667,LAL,West,Pacific,Away,Loss,240,3,105,18,17,7,1,18,83,39,0.4699,63,35,0.5556,20,4,0.2,30,23,0.7667,11,32,43,25,26,30,24,0,0,0,0,55.1282,46.1538,0.5457,0.494,25.5814,74.4186,15.0177,6.9009,0.9858,1.5873,1.2651,66.5,55.4167,103.514,125.2026,-21.6886,0.4382,13.7195,1.0588,41.1765,101.4356,101.4356
2018-01-31,07:30,Regular,Tiven,Josh,Twardoski,Scott,Lewis,Eric,CHA,East,Southeast,Away,Win,242,2,123,29,12,6,1,21,90,46,0.5111,58,29,0.5,32,17,0.5313,18,14,0.7778,12,30,42,35,29,33,26,0,0,0,0,59.1549,63.0435,0.6281,0.6056,32.4324,88.2353,10.917,6.4882,1.0814,1.7241,1.3667,96.75,79.9587,133.0086,118.9508,14.0578,0.5111,20.8753,2.4167,50.0,ATL,East,Southeast,Home,Loss,242,2,110,26,10,5,4,16,77,39,0.5065,45,27,0.6,32,12,0.375,22,20,0.9091,4,25,29,28,24,32,26,0,0,0,0,40.8451,66.6667,0.6345,0.5844,13.7931,86.2069,10.3434,5.4069,4.3255,8.8889,1.4286,83.75,69.2149,118.9508,133.0086,-14.0578,0.4699,21.1933,2.6,50.0,92.4752,91.7109
2018-01-31,07:30,Regular,Tiven,Josh,Twardoski,Scott,Lewis,Eric,ATL,East,Southeast,Home,Loss,242,2,110,26,10,5,4,16,77,39,0.5065,45,27,0.6,32,12,0.375,22,20,0.9091,4,25,29,28,24,32,26,0,0,0,0,40.8451,66.6667,0.6345,0.5844,11.7647,67.5676,10.3434,5.4069,4.3255,8.8889,1.4286,83.75,69.2149,118.9508,133.0086,-14.0578,0.4699,21.1933,2.6,50.0,CHA,East,Southeast,Away,Win,242,2,123,29,12,6,1,21,90,46,0.5111,58,29,0.5,32,17,0.5313,18,14,0.7778,12,30,42,35,29,33,26,0,0,0,0,59.1549,63.0435,0.6281,0.6056,28.5714,71.4286,10.917,6.4882,1.0814,1.7241,1.3667,96.75,79.9587,133.0086,118.9508,14.0578,0.5111,20.8753,2.4167,50.0,92.4752,91.7109
2018-01-31,07:30,Regular,Buchert,Nick,Blair,Curtis,Mott,Rodney,PHI,East,Atlantic,Away,Loss,240,1,108,17,8,7,5,21,76,36,0.4737,58,29,0.5,18,7,0.3889,34,29,0.8529,6,27,33,34,31,23,20,0,0,0,0,45.8333,47.2222,0.5937,0.5197,16.6667,75.0,8.0841,7.6712,5.4794,8.6207,1.4211,75.0,62.5,118.356,127.1231,-8.7671,0.4615,14.6602,2.125,87.5,BKN,East,Atlantic,Home,Win,239,1,116,19,14,3,9,26,77,39,0.5065,45,26,0.5778,32,13,0.4063,28,25,0.8929,9,30,39,30,34,27,25,0,0,0,0,54.1667,48.7179,0.6494,0.5909,23.0769,76.9231,13.5501,3.2877,9.863,20.0,1.5065,83.25,69.6653,127.1231,118.356,8.7671,0.4756,15.533,1.3571,21.4286,91.2501,91.2501
2018-01-31,07:30,Regular,Buchert,Nick,Blair,Curtis,Mott,Rodney,BKN,East,Atlantic,Home,Win,239,1,116,19,14,3,9,26,77,39,0.5065,45,26,0.5778,32,13,0.4063,28,25,0.8929,9,30,39,30,34,27,25,0,0,0,0,54.1667,48.7179,0.6494,0.5909,25.0,83.3333,13.5501,3.2877,9.863,20.0,1.5065,83.25,69.6653,127.1231,118.356,8.7671,0.4756,15.533,1.3571,21.4286,PHI,East,Atlantic,Away,Loss,240,1,108,17,8,7,5,21,76,36,0.4737,58,29,0.5,18,7,0.3889,34,29,0.8529,6,27,33,34,31,23,20,0,0,0,0,45.8333,47.2222,0.5937,0.5197,18.1818,81.8182,8.0841,7.6712,5.4794,8.6207,1.4211,75.0,62.5,118.356,127.1231,-8.7671,0.4615,14.6602,2.125,87.5,91.2501,91.6319
