year,month,day_of_month,day_of_week,fl_date,op_unique_carrier,op_carrier_fl_num,origin,origin_city_name,origin_state_nm,dest,dest_city_name,dest_state_nm,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,3,18,1,2024-03-18,AA,1295.0,FSD,"Sioux Falls, SD",South Dakota,DFW,"Dallas/Fort Worth, TX",Texas,1310,1315.0,5.0,12.0,1327.0,1506.0,12.0,1532,1518.0,-14.0,0,,0,142.0,123.0,99.0,737.0,0,0,0,0,0
2024,10,25,5,2024-10-25,9E,5247.0,CHA,"Chattanooga, TN",Tennessee,DTW,"Detroit, MI",Michigan,1725,1719.0,-6.0,18.0,1737.0,1900.0,11.0,1915,1911.0,-4.0,0,,0,110.0,112.0,83.0,505.0,0,0,0,0,0
2024,9,6,5,2024-09-06,AS,1226.0,SEA,"Seattle, WA",Washington,SJC,"San Jose, CA",California,650,641.0,-9.0,24.0,705.0,850.0,5.0,904,855.0,-9.0,0,,0,134.0,134.0,105.0,696.0,0,0,0,0,0
2024,10,9,3,2024-10-09,B6,53.0,JFK,"New York, NY",New York,PBI,"West Palm Beach/Palm Beach, FL",Florida,1355,1354.0,-1.0,19.0,1413.0,1712.0,3.0,1705,1715.0,10.0,0,,0,190.0,201.0,179.0,1028.0,0,0,0,0,0
2024,6,6,4,2024-06-06,AA,2976.0,ORD,"Chicago, IL",Illinois,CLT,"Charlotte, NC",North Carolina,2038,2146.0,68.0,14.0,2200.0,20.0,10.0,2347,30.0,43.0,0,,0,129.0,104.0,80.0,599.0,43,0,0,0,0
2024,10,26,6,2024-10-26,OO,3860.0,MSP,"Minneapolis, MN",Minnesota,RST,"Rochester, MN",Minnesota,2140,2136.0,-4.0,14.0,2150.0,2209.0,2.0,2224,2211.0,-13.0,0,,0,44.0,35.0,19.0,76.0,0,0,0,0,0
2024,6,1,6,2024-06-01,DL,1041.0,DTW,"Detroit, MI",Michigan,DFW,"Dallas/Fort Worth, TX",Texas,1250,1254.0,4.0,10.0,1304.0,1458.0,10.0,1441,1508.0,27.0,0,,0,171.0,194.0,174.0,986.0,0,0,27,0,0
2024,8,18,7,2024-08-18,WN,2303.0,BDL,"Hartford, CT",Connecticut,BNA,"Nashville, TN",Tennessee,2010,2151.0,101.0,16.0,2207.0,2315.0,6.0,2135,2321.0,106.0,0,,0,145.0,150.0,128.0,852.0,0,15,5,0,86
2024,8,20,2,2024-08-20,UA,1276.0,IAH,"Houston, TX",Texas,ORD,"Chicago, IL",Illinois,1005,1001.0,-4.0,19.0,1020.0,1225.0,9.0,1252,1234.0,-18.0,0,,0,167.0,153.0,125.0,925.0,0,0,0,0,0
2024,4,21,7,2024-04-21,MQ,3785.0,ILM,"Wilmington, NC",North Carolina,DFW,"Dallas/Fort Worth, TX",Texas,645,644.0,-1.0,17.0,701.0,849.0,15.0,910,904.0,-6.0,0,,0,205.0,200.0,168.0,1106.0,0,0,0,0,0
2024,11,9,6,2024-11-09,UA,1499.0,IAH,"Houston, TX",Texas,EWR,"Newark, NJ",New Jersey,1200,1209.0,9.0,20.0,1229.0,1611.0,7.0,1625,1618.0,-7.0,0,,0,205.0,189.0,162.0,1400.0,0,0,0,0,0
2024,6,4,2,2024-06-04,F9,3389.0,ISP,"Islip, NY",New York,FLL,"Fort Lauderdale, FL",Florida,903,853.0,-10.0,26.0,919.0,1142.0,7.0,1207,1149.0,-18.0,0,,0,184.0,176.0,143.0,1092.0,0,0,0,0,0
2024,12,17,2,2024-12-17,DL,1093.0,PBI,"West Palm Beach/Palm Beach, FL",Florida,BOS,"Boston, MA",Massachusetts,1115,1108.0,-7.0,13.0,1121.0,1356.0,5.0,1422,1401.0,-21.0,0,,0,187.0,173.0,155.0,1197.0,0,0,0,0,0
2024,8,4,7,2024-08-04,DL,2026.0,ATL,"Atlanta, GA",Georgia,RDU,"Raleigh/Durham, NC",North Carolina,1257,1253.0,-4.0,16.0,1309.0,1405.0,4.0,1422,1409.0,-13.0,0,,0,85.0,76.0,56.0,356.0,0,0,0,0,0
2024,8,22,4,2024-08-22,AA,2360.0,DFW,"Dallas/Fort Worth, TX",Texas,TUL,"Tulsa, OK",Oklahoma,1639,1637.0,-2.0,13.0,1650.0,1735.0,5.0,1745,1740.0,-5.0,0,,0,66.0,63.0,45.0,237.0,0,0,0,0,0
2024,5,25,6,2024-05-25,UA,447.0,LAX,"Los Angeles, CA",California,SFO,"San Francisco, CA",California,1045,1052.0,7.0,16.0,1108.0,1202.0,5.0,1220,1207.0,-13.0,0,,0,95.0,75.0,54.0,337.0,0,0,0,0,0
2024,12,21,6,2024-12-21,DL,1102.0,SLC,"Salt Lake City, UT",Utah,SBA,"Santa Barbara, CA",California,1120,1117.0,-3.0,18.0,1135.0,1218.0,6.0,1230,1224.0,-6.0,0,,0,130.0,127.0,103.0,615.0,0,0,0,0,0
2024,10,4,5,2024-10-04,MQ,3714.0,DFW,"Dallas/Fort Worth, TX",Texas,TXK,"Texarkana, AR",Arkansas,1938,1937.0,-1.0,20.0,1957.0,2029.0,3.0,2038,2032.0,-6.0,0,,0,60.0,55.0,32.0,181.0,0,0,0,0,0
2024,5,2,4,2024-05-02,WN,5045.0,ONT,"Ontario, CA",California,OAK,"Oakland, CA",California,610,610.0,0.0,11.0,621.0,715.0,5.0,730,720.0,-10.0,0,,0,80.0,70.0,54.0,362.0,0,0,0,0,0
2024,3,5,2,2024-03-05,UA,540.0,DEN,"Denver, CO",Colorado,SAN,"San Diego, CA",California,1945,1941.0,-4.0,15.0,1956.0,2107.0,3.0,2118,2110.0,-8.0,0,,0,153.0,149.0,131.0,853.0,0,0,0,0,0
2024,9,1,7,2024-09-01,OO,4068.0,ATL,"Atlanta, GA",Georgia,DHN,"Dothan, AL",Alabama,2055,2051.0,-4.0,12.0,2103.0,2037.0,3.0,2057,2040.0,-17.0,0,,0,62.0,49.0,34.0,170.0,0,0,0,0,0
2024,3,1,5,2024-03-01,UA,1636.0,HDN,"Hayden, CO",Colorado,DEN,"Denver, CO",Colorado,710,701.0,-9.0,11.0,712.0,739.0,7.0,817,746.0,-31.0,0,,0,67.0,45.0,27.0,141.0,0,0,0,0,0
2024,1,16,2,2024-01-16,OH,5161.0,CLT,"Charlotte, NC",North Carolina,VPS,"Valparaiso, FL",Florida,2025,,,,,,,2122,,,1,B,0,117.0,,,460.0,0,0,0,0,0
2024,4,20,6,2024-04-20,OO,5255.0,DEN,"Denver, CO",Colorado,MAF,"Midland/Odessa, TX",Texas,1330,1326.0,-4.0,21.0,1347.0,1615.0,6.0,1623,1621.0,-2.0,0,,0,113.0,115.0,88.0,563.0,0,0,0,0,0
2024,12,26,4,2024-12-26,OH,5571.0,CLT,"Charlotte, NC",North Carolina,GSP,"Greer, SC",South Carolina,1704,1706.0,2.0,21.0,1727.0,1747.0,3.0,1755,1750.0,-5.0,0,,0,51.0,44.0,20.0,75.0,0,0,0,0,0
2024,5,19,7,2024-05-19,UA,1299.0,LAS,"Las Vegas, NV",Nevada,DEN,"Denver, CO",Colorado,1945,1953.0,8.0,21.0,2014.0,2231.0,5.0,2244,2236.0,-8.0,0,,0,119.0,103.0,77.0,628.0,0,0,0,0,0
2024,2,20,2,2024-02-20,UA,2611.0,SFO,"San Francisco, CA",California,RNO,"Reno, NV",Nevada,1655,1651.0,-4.0,25.0,1716.0,1753.0,5.0,1806,1758.0,-8.0,0,,0,71.0,67.0,37.0,192.0,0,0,0,0,0
2024,6,5,3,2024-06-05,YX,4484.0,BUF,"Buffalo, NY",New York,LGA,"New York, NY",New York,633,633.0,0.0,20.0,653.0,749.0,5.0,755,754.0,-1.0,0,,0,82.0,81.0,56.0,292.0,0,0,0,0,0
2024,1,11,4,2024-01-11,OO,5603.0,ORD,"Chicago, IL",Illinois,FNT,"Flint, MI",Michigan,1955,1955.0,0.0,66.0,2101.0,2239.0,4.0,2214,2243.0,29.0,0,,0,79.0,108.0,38.0,223.0,0,0,29,0,0
2024,5,24,5,2024-05-24,NK,1844.0,DTW,"Detroit, MI",Michigan,LAX,"Los Angeles, CA",California,740,732.0,-8.0,12.0,744.0,926.0,6.0,942,932.0,-10.0,0,,0,302.0,300.0,282.0,1979.0,0,0,0,0,0
2024,2,28,3,2024-02-28,YX,3469.0,EWR,"Newark, NJ",New Jersey,RDU,"Raleigh/Durham, NC",North Carolina,1206,1155.0,-11.0,12.0,1207.0,1346.0,5.0,1356,1351.0,-5.0,0,,0,110.0,116.0,99.0,416.0,0,0,0,0,0
2024,4,4,4,2024-04-04,DL,2477.0,SLC,"Salt Lake City, UT",Utah,SNA,"Santa Ana, CA",California,1105,1103.0,-2.0,13.0,1116.0,1152.0,33.0,1209,1225.0,16.0,0,,0,124.0,142.0,96.0,588.0,0,0,16,0,0
2024,8,9,5,2024-08-09,WN,1896.0,MCO,"Orlando, FL",Florida,ORF,"Norfolk, VA",Virginia,1030,1028.0,-2.0,16.0,1044.0,1222.0,3.0,1225,1225.0,0.0,0,,0,115.0,117.0,98.0,655.0,0,0,0,0,0
2024,3,4,1,2024-03-04,AA,2254.0,ORD,"Chicago, IL",Illinois,LAS,"Las Vegas, NV",Nevada,1011,1009.0,-2.0,22.0,1031.0,1206.0,5.0,1227,1211.0,-16.0,0,,0,256.0,242.0,215.0,1514.0,0,0,0,0,0
2024,8,3,6,2024-08-03,DL,2461.0,BOS,"Boston, MA",Massachusetts,RSW,"Fort Myers, FL",Florida,1530,1530.0,0.0,30.0,1600.0,1856.0,14.0,1904,1910.0,6.0,0,,0,214.0,220.0,176.0,1249.0,0,0,0,0,0
2024,5,21,2,2024-05-21,F9,3483.0,PHX,"Phoenix, AZ",Arizona,LAS,"Las Vegas, NV",Nevada,1037,1033.0,-4.0,11.0,1044.0,1142.0,28.0,1158,1210.0,12.0,0,,0,81.0,97.0,58.0,255.0,0,0,0,0,0
2024,5,2,4,2024-05-02,AA,2141.0,MIA,"Miami, FL",Florida,SJU,"San Juan, PR",Puerto Rico,830,823.0,-7.0,12.0,835.0,1100.0,5.0,1100,1105.0,5.0,0,,0,150.0,162.0,145.0,1045.0,0,0,0,0,0
2024,1,28,7,2024-01-28,AA,665.0,MTJ,"Montrose/Delta, CO",Colorado,DFW,"Dallas/Fort Worth, TX",Texas,1441,1437.0,-4.0,11.0,1448.0,1725.0,13.0,1744,1738.0,-6.0,0,,0,123.0,121.0,97.0,722.0,0,0,0,0,0
2024,12,20,5,2024-12-20,AA,2119.0,DFW,"Dallas/Fort Worth, TX",Texas,MCO,"Orlando, FL",Florida,713,707.0,-6.0,13.0,720.0,1024.0,11.0,1052,1035.0,-17.0,0,,0,159.0,148.0,124.0,985.0,0,0,0,0,0
2024,12,10,2,2024-12-10,UA,2259.0,SFO,"San Francisco, CA",California,BOS,"Boston, MA",Massachusetts,1100,1055.0,-5.0,28.0,1123.0,1927.0,8.0,1938,1935.0,-3.0,0,,0,338.0,340.0,304.0,2704.0,0,0,0,0,0
2024,10,14,1,2024-10-14,WN,4505.0,SJC,"San Jose, CA",California,LGB,"Long Beach, CA",California,1945,1940.0,-5.0,17.0,1957.0,2052.0,4.0,2100,2056.0,-4.0,0,,0,75.0,76.0,55.0,324.0,0,0,0,0,0
2024,5,21,2,2024-05-21,UA,1003.0,DEN,"Denver, CO",Colorado,CHS,"Charleston, SC",South Carolina,957,952.0,-5.0,24.0,1016.0,1459.0,5.0,1514,1504.0,-10.0,0,,0,197.0,192.0,163.0,1449.0,0,0,0,0,0
2024,7,21,7,2024-07-21,OO,4264.0,MSP,"Minneapolis, MN",Minnesota,ABR,"Aberdeen, SD",South Dakota,2140,2141.0,1.0,23.0,2204.0,2245.0,4.0,2255,2249.0,-6.0,0,,0,75.0,68.0,41.0,257.0,0,0,0,0,0
2024,6,11,2,2024-06-11,UA,2419.0,SMF,"Sacramento, CA",California,ORD,"Chicago, IL",Illinois,1410,1405.0,-5.0,12.0,1417.0,1950.0,12.0,2017,2002.0,-15.0,0,,0,247.0,237.0,213.0,1781.0,0,0,0,0,0
2024,4,20,6,2024-04-20,DL,516.0,JFK,"New York, NY",New York,LAX,"Los Angeles, CA",California,1159,1153.0,-6.0,21.0,1214.0,1456.0,27.0,1511,1523.0,12.0,0,,0,372.0,390.0,342.0,2475.0,0,0,0,0,0
2024,6,28,5,2024-06-28,OO,3445.0,LAX,"Los Angeles, CA",California,SJC,"San Jose, CA",California,1217,1213.0,-4.0,15.0,1228.0,1316.0,4.0,1335,1320.0,-15.0,0,,0,78.0,67.0,48.0,308.0,0,0,0,0,0
2024,3,4,1,2024-03-04,G4,427.0,CVG,"Cincinnati, OH",Kentucky,PIE,"St. Petersburg, FL",Florida,1410,1359.0,-11.0,8.0,1407.0,1556.0,4.0,1623,1600.0,-23.0,0,,0,133.0,121.0,109.0,776.0,0,0,0,0,0
2024,10,8,2,2024-10-08,MQ,3596.0,DFW,"Dallas/Fort Worth, TX",Texas,MGM,"Montgomery, AL",Alabama,1235,1232.0,-3.0,22.0,1254.0,1414.0,2.0,1431,1416.0,-15.0,0,,0,116.0,104.0,80.0,622.0,0,0,0,0,0
2024,11,3,7,2024-11-03,OO,6271.0,DFW,"Dallas/Fort Worth, TX",Texas,SAF,"Santa Fe, NM",New Mexico,2053,53.0,240.0,22.0,115.0,152.0,6.0,2158,158.0,240.0,0,,0,125.0,125.0,97.0,551.0,0,240,0,0,0
2024,6,20,4,2024-06-20,WN,4426.0,MCO,"Orlando, FL",Florida,ISP,"Islip, NY",New York,725,724.0,-1.0,18.0,742.0,1002.0,6.0,1005,1008.0,3.0,0,,0,160.0,164.0,140.0,971.0,0,0,0,0,0
2024,1,13,6,2024-01-13,WN,2136.0,BNA,"Nashville, TN",Tennessee,SAN,"San Diego, CA",California,850,858.0,8.0,10.0,908.0,1123.0,5.0,1130,1128.0,-2.0,0,,0,280.0,270.0,255.0,1751.0,0,0,0,0,0
2024,1,9,2,2024-01-09,WN,2291.0,ELP,"El Paso, TX",Texas,DAL,"Dallas, TX",Texas,950,950.0,0.0,9.0,959.0,1216.0,5.0,1230,1221.0,-9.0,0,,0,100.0,91.0,77.0,562.0,0,0,0,0,0
2024,4,15,1,2024-04-15,OO,6236.0,TYR,"Tyler, TX",Texas,DFW,"Dallas/Fort Worth, TX",Texas,620,610.0,-10.0,34.0,644.0,721.0,24.0,722,745.0,23.0,0,,0,62.0,95.0,37.0,102.0,0,0,23,0,0
2024,3,26,2,2024-03-26,AA,2610.0,DFW,"Dallas/Fort Worth, TX",Texas,CVG,"Cincinnati, OH",Kentucky,900,854.0,-6.0,21.0,915.0,1158.0,6.0,1213,1204.0,-9.0,0,,0,133.0,130.0,103.0,812.0,0,0,0,0,0
2024,1,24,3,2024-01-24,YX,3575.0,EWR,"Newark, NJ",New Jersey,ORF,"Norfolk, VA",Virginia,1320,1310.0,-10.0,17.0,1327.0,1418.0,3.0,1445,1421.0,-24.0,0,,0,85.0,71.0,51.0,284.0,0,0,0,0,0
2024,8,9,5,2024-08-09,DL,2535.0,DTW,"Detroit, MI",Michigan,PBI,"West Palm Beach/Palm Beach, FL",Florida,1015,1006.0,-9.0,30.0,1036.0,1333.0,59.0,1305,1432.0,87.0,0,,0,170.0,266.0,177.0,1086.0,0,0,87,0,0
2024,8,16,5,2024-08-16,AA,1146.0,PHX,"Phoenix, AZ",Arizona,DFW,"Dallas/Fort Worth, TX",Texas,1222,1223.0,1.0,9.0,1232.0,1626.0,10.0,1651,1636.0,-15.0,0,,0,149.0,133.0,114.0,868.0,0,0,0,0,0
2024,4,2,2,2024-04-02,DL,1605.0,STT,"Charlotte Amalie, VI",U.S. Virgin Islands,ATL,"Atlanta, GA",Georgia,1500,1449.0,-11.0,17.0,1506.0,1842.0,11.0,1911,1853.0,-18.0,0,,0,251.0,244.0,216.0,1599.0,0,0,0,0,0
2024,3,27,3,2024-03-27,OH,5604.0,ILM,"Wilmington, NC",North Carolina,CLT,"Charlotte, NC",North Carolina,1107,1154.0,47.0,19.0,1213.0,1253.0,4.0,1219,1257.0,38.0,0,,0,72.0,63.0,40.0,185.0,0,0,0,0,38
2024,7,10,3,2024-07-10,UA,662.0,BOS,"Boston, MA",Massachusetts,DEN,"Denver, CO",Colorado,945,938.0,-7.0,15.0,953.0,1150.0,10.0,1216,1200.0,-16.0,0,,0,271.0,262.0,237.0,1754.0,0,0,0,0,0
2024,5,11,6,2024-05-11,9E,5203.0,ATL,"Atlanta, GA",Georgia,TYS,"Knoxville, TN",Tennessee,1838,1936.0,58.0,14.0,1950.0,2023.0,3.0,1934,2026.0,52.0,0,,0,56.0,50.0,33.0,152.0,47,0,0,0,5
2024,6,1,6,2024-06-01,UA,1295.0,LAX,"Los Angeles, CA",California,LIH,"Lihue, HI",Hawaii,845,840.0,-5.0,38.0,918.0,1132.0,6.0,1143,1138.0,-5.0,0,,0,358.0,358.0,314.0,2615.0,0,0,0,0,0
2024,1,10,3,2024-01-10,AA,1587.0,PHX,"Phoenix, AZ",Arizona,JFK,"New York, NY",New York,2333,2324.0,-9.0,11.0,2335.0,517.0,5.0,619,522.0,-57.0,0,,0,286.0,238.0,222.0,2153.0,0,0,0,0,0
2024,10,12,6,2024-10-12,MQ,4009.0,DFW,"Dallas/Fort Worth, TX",Texas,AUS,"Austin, TX",Texas,1300,1258.0,-2.0,12.0,1310.0,1344.0,7.0,1406,1351.0,-15.0,0,,0,66.0,53.0,34.0,190.0,0,0,0,0,0
2024,7,23,2,2024-07-23,DL,3117.0,ATL,"Atlanta, GA",Georgia,JAN,"Jackson/Vicksburg, MS",Mississippi,2245,14.0,89.0,11.0,25.0,17.0,5.0,2304,22.0,78.0,0,,0,79.0,68.0,52.0,341.0,78,0,0,0,0
2024,12,6,5,2024-12-06,YX,4431.0,RDU,"Raleigh/Durham, NC",North Carolina,PHL,"Philadelphia, PA",Pennsylvania,1310,1301.0,-9.0,26.0,1327.0,1429.0,6.0,1442,1435.0,-7.0,0,,0,92.0,94.0,62.0,337.0,0,0,0,0,0
2024,9,11,3,2024-09-11,UA,2160.0,DFW,"Dallas/Fort Worth, TX",Texas,EWR,"Newark, NJ",New Jersey,1310,1301.0,-9.0,21.0,1322.0,1703.0,11.0,1743,1714.0,-29.0,0,,0,213.0,193.0,161.0,1372.0,0,0,0,0,0
2024,1,17,3,2024-01-17,DL,1032.0,STL,"St. Louis, MO",Missouri,MSP,"Minneapolis, MN",Minnesota,1755,1749.0,-6.0,12.0,1801.0,1912.0,5.0,1934,1917.0,-17.0,0,,0,99.0,88.0,71.0,448.0,0,0,0,0,0
2024,9,26,4,2024-09-26,AS,425.0,SEA,"Seattle, WA",Washington,SMF,"Sacramento, CA",California,934,928.0,-6.0,16.0,944.0,1106.0,5.0,1129,1111.0,-18.0,0,,0,115.0,103.0,82.0,605.0,0,0,0,0,0
2024,8,16,5,2024-08-16,F9,1691.0,BUF,"Buffalo, NY",New York,MCO,"Orlando, FL",Florida,901,846.0,-15.0,15.0,901.0,1105.0,17.0,1150,1122.0,-28.0,0,,0,169.0,156.0,124.0,1011.0,0,0,0,0,0
2024,12,27,5,2024-12-27,YX,5658.0,SYR,"Syracuse, NY",New York,LGA,"New York, NY",New York,1310,1305.0,-5.0,14.0,1319.0,1359.0,10.0,1427,1409.0,-18.0,0,,0,77.0,64.0,40.0,198.0,0,0,0,0,0
2024,12,2,1,2024-12-02,UA,276.0,CHS,"Charleston, SC",South Carolina,IAD,"Washington, DC",Virginia,1000,957.0,-3.0,11.0,1008.0,1115.0,7.0,1131,1122.0,-9.0,0,,0,91.0,85.0,67.0,441.0,0,0,0,0,0
2024,5,12,7,2024-05-12,DL,684.0,ATL,"Atlanta, GA",Georgia,LGA,"New York, NY",New York,2030,2159.0,89.0,15.0,2214.0,3.0,10.0,2247,13.0,86.0,0,,0,137.0,134.0,109.0,762.0,52,0,0,0,34
2024,11,20,3,2024-11-20,AA,432.0,PHX,"Phoenix, AZ",Arizona,OGG,"Kahului, HI",Hawaii,1202,1200.0,-2.0,20.0,1220.0,1525.0,4.0,1541,1529.0,-12.0,0,,0,399.0,389.0,365.0,2845.0,0,0,0,0,0
2024,10,2,3,2024-10-02,MQ,3509.0,ALB,"Albany, NY",New York,ORD,"Chicago, IL",Illinois,712,714.0,2.0,17.0,731.0,821.0,17.0,834,838.0,4.0,0,,0,142.0,144.0,110.0,723.0,0,0,0,0,0
2024,10,29,2,2024-10-29,WN,1503.0,BZN,"Bozeman, MT",Montana,LAS,"Las Vegas, NV",Nevada,745,743.0,-2.0,30.0,813.0,855.0,14.0,900,909.0,9.0,0,,0,135.0,146.0,102.0,701.0,0,0,0,0,0
2024,7,28,7,2024-07-28,OO,5213.0,GRB,"Green Bay, WI",Wisconsin,ORD,"Chicago, IL",Illinois,1052,1047.0,-5.0,16.0,1103.0,1150.0,15.0,1204,1205.0,1.0,0,,0,72.0,78.0,47.0,173.0,0,0,0,0,0
2024,6,1,6,2024-06-01,DL,2879.0,MSP,"Minneapolis, MN",Minnesota,AUS,"Austin, TX",Texas,2000,2000.0,0.0,16.0,2016.0,2232.0,23.0,2245,2255.0,10.0,0,,0,165.0,175.0,136.0,1042.0,0,0,0,0,0
2024,4,15,1,2024-04-15,UA,1158.0,LAX,"Los Angeles, CA",California,HNL,"Honolulu, HI",Hawaii,835,842.0,7.0,22.0,904.0,1126.0,11.0,1127,1137.0,10.0,0,,0,352.0,355.0,322.0,2556.0,0,0,0,0,0
2024,8,26,1,2024-08-26,F9,4958.0,SNA,"Santa Ana, CA",California,PHX,"Phoenix, AZ",Arizona,2050,2150.0,60.0,10.0,2200.0,2255.0,5.0,2211,2300.0,49.0,0,,0,81.0,70.0,55.0,338.0,0,0,0,0,49
2024,7,25,4,2024-07-25,DL,301.0,ATL,"Atlanta, GA",Georgia,LAX,"Los Angeles, CA",California,1500,1528.0,28.0,29.0,1557.0,1707.0,6.0,1642,1713.0,31.0,0,,0,282.0,285.0,250.0,1947.0,4,0,3,0,24
2024,9,13,5,2024-09-13,OO,4849.0,LBB,"Lubbock, TX",Texas,PHX,"Phoenix, AZ",Arizona,917,907.0,-10.0,25.0,932.0,911.0,11.0,922,922.0,0.0,0,,0,125.0,135.0,99.0,588.0,0,0,0,0,0
2024,11,1,5,2024-11-01,AS,1123.0,SFO,"San Francisco, CA",California,SEA,"Seattle, WA",Washington,800,758.0,-2.0,21.0,819.0,952.0,18.0,1020,1010.0,-10.0,0,,0,140.0,132.0,93.0,679.0,0,0,0,0,0
2024,4,21,7,2024-04-21,OH,5431.0,CLT,"Charlotte, NC",North Carolina,HPN,"White Plains, NY",New York,724,737.0,13.0,24.0,801.0,926.0,33.0,929,959.0,30.0,0,,0,125.0,142.0,85.0,564.0,13,0,17,0,0
2024,9,1,7,2024-09-01,DL,1125.0,ATL,"Atlanta, GA",Georgia,OMA,"Omaha, NE",Nebraska,1340,1339.0,-1.0,10.0,1349.0,1455.0,5.0,1457,1500.0,3.0,0,,0,137.0,141.0,126.0,821.0,0,0,0,0,0
2024,3,24,7,2024-03-24,OO,4131.0,RIC,"Richmond, VA",Virginia,DTW,"Detroit, MI",Michigan,1815,1808.0,-7.0,11.0,1819.0,1940.0,8.0,2010,1948.0,-22.0,0,,0,115.0,100.0,81.0,456.0,0,0,0,0,0
2024,11,23,6,2024-11-23,WN,2239.0,SEA,"Seattle, WA",Washington,MDW,"Chicago, IL",Illinois,955,950.0,-5.0,16.0,1006.0,1529.0,3.0,1600,1532.0,-28.0,0,,0,245.0,222.0,203.0,1733.0,0,0,0,0,0
2024,4,22,1,2024-04-22,OH,5594.0,CLT,"Charlotte, NC",North Carolina,MLB,"Melbourne, FL",Florida,1120,1118.0,-2.0,24.0,1142.0,1257.0,4.0,1318,1301.0,-17.0,0,,0,118.0,103.0,75.0,490.0,0,0,0,0,0
2024,1,25,4,2024-01-25,F9,4463.0,DFW,"Dallas/Fort Worth, TX",Texas,DEN,"Denver, CO",Colorado,2218,2247.0,29.0,24.0,2311.0,2342.0,10.0,2338,2352.0,14.0,0,,0,140.0,125.0,91.0,641.0,0,0,0,0,0
2024,9,24,2,2024-09-24,DL,2397.0,EWR,"Newark, NJ",New Jersey,ATL,"Atlanta, GA",Georgia,1207,1200.0,-7.0,18.0,1218.0,1406.0,6.0,1427,1412.0,-15.0,0,,0,140.0,132.0,108.0,746.0,0,0,0,0,0
2024,10,28,1,2024-10-28,DL,2326.0,ATL,"Atlanta, GA",Georgia,JAX,"Jacksonville, FL",Florida,909,900.0,-9.0,14.0,914.0,958.0,3.0,1019,1001.0,-18.0,0,,0,70.0,61.0,44.0,270.0,0,0,0,0,0
2024,8,5,1,2024-08-05,DL,991.0,LAX,"Los Angeles, CA",California,JFK,"New York, NY",New York,1300,1256.0,-4.0,16.0,1312.0,2132.0,21.0,2140,2153.0,13.0,0,,0,340.0,357.0,320.0,2475.0,0,0,0,0,0
2024,11,20,3,2024-11-20,DL,719.0,IAD,"Washington, DC",Virginia,ATL,"Atlanta, GA",Georgia,1511,1513.0,2.0,11.0,1524.0,1646.0,9.0,1701,1655.0,-6.0,0,,0,110.0,102.0,82.0,534.0,0,0,0,0,0
2024,6,29,6,2024-06-29,UA,1061.0,DEN,"Denver, CO",Colorado,SNA,"Santa Ana, CA",California,1555,1553.0,-2.0,18.0,1611.0,1708.0,6.0,1722,1714.0,-8.0,0,,0,147.0,141.0,117.0,846.0,0,0,0,0,0
2024,11,25,1,2024-11-25,NK,331.0,LAS,"Las Vegas, NV",Nevada,ATL,"Atlanta, GA",Georgia,600,637.0,37.0,14.0,651.0,1302.0,10.0,1252,1312.0,20.0,0,,0,232.0,215.0,191.0,1747.0,20,0,0,0,0
2024,4,4,4,2024-04-04,WN,1178.0,BNA,"Nashville, TN",Tennessee,STL,"St. Louis, MO",Missouri,2240,2240.0,0.0,12.0,2252.0,2339.0,4.0,2355,2343.0,-12.0,0,,0,75.0,63.0,47.0,272.0,0,0,0,0,0
2024,10,10,4,2024-10-10,WN,1876.0,DEN,"Denver, CO",Colorado,BNA,"Nashville, TN",Tennessee,2140,2150.0,10.0,11.0,2201.0,107.0,5.0,105,112.0,7.0,0,,0,145.0,142.0,126.0,1014.0,0,0,0,0,0
2024,1,11,4,2024-01-11,OO,4739.0,ORD,"Chicago, IL",Illinois,HSV,"Huntsville, AL",Alabama,1255,1253.0,-2.0,16.0,1309.0,1428.0,7.0,1447,1435.0,-12.0,0,,0,112.0,102.0,79.0,510.0,0,0,0,0,0
2024,1,25,4,2024-01-25,WN,2225.0,RDU,"Raleigh/Durham, NC",North Carolina,BNA,"Nashville, TN",Tennessee,1925,2054.0,89.0,7.0,2101.0,2111.0,5.0,2005,2116.0,71.0,0,,0,100.0,82.0,70.0,442.0,0,0,0,0,71
2024,7,1,1,2024-07-01,OO,5031.0,DEN,"Denver, CO",Colorado,LAR,"Laramie, WY",Wyoming,1655,1656.0,1.0,16.0,1712.0,1739.0,7.0,1750,1746.0,-4.0,0,,0,55.0,50.0,27.0,113.0,0,0,0,0,0
2024,9,10,2,2024-09-10,WN,518.0,STL,"St. Louis, MO",Missouri,BOS,"Boston, MA",Massachusetts,1335,1335.0,0.0,10.0,1345.0,1652.0,4.0,1715,1656.0,-19.0,0,,0,160.0,141.0,127.0,1047.0,0,0,0,0,0
2024,11,11,1,2024-11-11,WN,2819.0,DAL,"Dallas, TX",Texas,AUS,"Austin, TX",Texas,600,553.0,-7.0,7.0,600.0,637.0,4.0,705,641.0,-24.0,0,,0,65.0,48.0,37.0,189.0,0,0,0,0,0
